RealSense_frame,Vicon_frame,Vicon_timestamp,RightHand1:Wrist1_X,RightHand1:Wrist1_Y,RightHand1:Wrist1_Z,RightHand1:Wrist2_X,RightHand1:Wrist2_Y,RightHand1:Wrist2_Z,RightHand1:Wrist3_X,RightHand1:Wrist3_Y,RightHand1:Wrist3_Z,RightHand1:Thumb1_X,RightHand1:Thumb1_Y,RightHand1:Thumb1_Z,RightHand1:Thumb2_X,RightHand1:Thumb2_Y,RightHand1:Thumb2_Z,RightHand1:Thumb3_X,RightHand1:Thumb3_Y,RightHand1:Thumb3_Z,RightHand1:IndexFinger1_X,RightHand1:IndexFinger1_Y,RightHand1:IndexFinger1_Z,RightHand1:IndexFinger2_X,RightHand1:IndexFinger2_Y,RightHand1:IndexFinger2_Z,RightHand1:IndexFinger3_X,RightHand1:IndexFinger3_Y,RightHand1:IndexFinger3_Z,Realsense:Camera1_X,Realsense:Camera1_Y,Realsense:Camera1_Z,Realsense:Camera2_X,Realsense:Camera2_Y,Realsense:Camera2_Z,Realsense:Camera3_X,Realsense:Camera3_Y,Realsense:Camera3_Z,Pringles:Corner1_X,Pringles:Corner1_Y,Pringles:Corner1_Z,Pringles:Corner2_X,Pringles:Corner2_Y,Pringles:Corner2_Z,Pringles:Corner3_X,Pringles:Corner3_Y,Pringles:Corner3_Z,Pringles:Corner4_X,Pringles:Corner4_Y,Pringles:Corner4_Z,Pringles:Corner5_X,Pringles:Corner5_Y,Pringles:Corner5_Z,Pringles:Corner6_X,Pringles:Corner6_Y,Pringles:Corner6_Z,Pringles:Corner7_X,Pringles:Corner7_Y,Pringles:Corner7_Z,Pringles:Corner8_X,Pringles:Corner8_Y,Pringles:Corner8_Z,LeftHand1:IndexFinger1_X,LeftHand1:IndexFinger1_Y,LeftHand1:IndexFinger1_Z,LeftHand1:IndexFinger2_X,LeftHand1:IndexFinger2_Y,LeftHand1:IndexFinger2_Z,LeftHand1:IndexFinger3_X,LeftHand1:IndexFinger3_Y,LeftHand1:IndexFinger3_Z,LeftHand1:Thumb1_X,LeftHand1:Thumb1_Y,LeftHand1:Thumb1_Z,LeftHand1:Thumb2_X,LeftHand1:Thumb2_Y,LeftHand1:Thumb2_Z,LeftHand1:Thumb3_X,LeftHand1:Thumb3_Y,LeftHand1:Thumb3_Z,LeftHand1:Wrist1_X,LeftHand1:Wrist1_Y,LeftHand1:Wrist1_Z,LeftHand1:Wrist2_X,LeftHand1:Wrist2_Y,LeftHand1:Wrist2_Z,LeftHand1:Wrist3_X,LeftHand1:Wrist3_Y,LeftHand1:Wrist3_Z,LeftHand1:Wrist4_X,LeftHand1:Wrist4_Y,LeftHand1:Wrist4_Z
00726_color_1715720081.133944.png,2984,1715720081.133073,314.915344,99.819687,1161.711914,386.191223,147.318756,1182.46228,395.530426,94.578621,1168.264404,342.896912,71.289757,1118.818359,345.29776,63.259056,1082.32373,332.514893,62.559082,1042.113525,257.752563,72.692329,1126.593262,232.627411,72.579552,1104.479736,226.55011,73.603989,1070.224365,,,,,,,,,,251.225769,108.725914,1071.494751,247.270981,48.639374,1070.366333,315.922485,43.963726,1059.593506,318.076904,106.372963,1061.981323,219.747467,112.683434,865.825256,216.547974,51.394329,864.411804,286.146118,50.145332,854.181091,290.992584,106.000282,857.333496,220.670731,121.256668,991.879456,244.229279,144.876434,998.963806,262.98877,158.135727,999.880005,193.991318,40.594448,974.562134,220.336334,30.733509,980.559082,247.693893,16.072199,985.234192,189.300903,107.168633,974.053589,185.160065,122.695976,941.839111,161.422211,100.172974,948.923462,107.569557,86.038116,944.032104
00727_color_1715720081.166946.png,2987,1715720081.163073,311.642426,98.889091,1160.537354,383.067291,146.5056,1181.777344,392.338379,93.503769,1167.213623,339.805542,70.876579,1117.478394,342.411682,62.853634,1080.969849,329.72821,64.258858,1040.364624,254.543365,72.660522,1124.717163,229.695465,72.941521,1101.817017,223.770538,73.857841,1067.97522,,,,,,,,,,248.735504,109.013161,1069.325806,244.729141,48.904144,1067.821533,313.133575,44.969181,1057.621826,315.730225,106.412636,1060.55957,220.081009,113.513634,863.183716,216.582352,52.477448,861.52179,286.229645,50.868248,852.246704,291.249359,106.822411,855.783325,220.703873,123.111076,990.249268,245.947357,145.669907,997.432617,265.396057,158.464493,998.25531,195.351013,42.162525,971.626404,222.548187,32.544773,977.043457,250.553284,18.947878,980.45813,189.374115,108.90567,971.839172,186.245255,125.048477,940.296875,161.729736,101.555092,946.705444,108.521049,87.011261,941.683838
00728_color_1715720081.200822.png,2991,1715720081.203073,307.904236,97.611763,1158.907715,379.639496,144.634399,1181.113037,388.652252,91.653458,1166.359863,336.62027,70.017021,1115.723999,339.041565,61.297989,1080.029053,328.164368,62.761993,1038.925415,251.27887,72.125732,1121.790161,226.694672,72.351051,1098.560913,221.443909,73.602974,1064.278931,,,,,,,,,,246.15567,108.645271,1066.503174,242.597672,47.999954,1064.159058,310.725433,45.106354,1055.140015,313.373505,106.847061,1059.438599,221.754303,116.134804,859.873474,218.498352,54.82291,857.32605,288.387604,53.93475,849.441956,293.078613,109.665993,853.733459,220.56958,124.313522,988.755737,247.820419,145.598526,995.518372,270.02652,153.572113,993.904663,195.899338,43.267487,969.142395,223.383911,34.211105,974.406555,253.02475,20.950516,976.534729,188.797073,110.324898,969.63269,186.231934,125.620049,937.451965,161.92392,102.381477,943.599182,109.047859,88.202271,938.828613
00729_color_1715720081.233665.png,2994,1715720081.233073,305.768127,96.200462,1157.703247,377.523438,143.12291,1180.616821,386.517792,90.161568,1165.614502,334.594574,68.906548,1114.605103,336.452942,60.455582,1078.808838,326.44101,63.143997,1037.52124,249.483429,70.81179,1119.828247,225.147263,71.760445,1096.634521,219.759949,72.741058,1062.422729,,,,,,,,,,244.431686,108.003098,1064.789551,240.935379,47.249786,1062.005493,309.546844,44.788025,1053.593628,311.678101,106.297012,1058.145142,221.866165,116.50412,857.913025,218.797897,55.507206,855.102417,288.71048,54.591709,847.683044,293.280914,110.388954,852.428467,221.351944,123.868134,987.957642,250.372314,143.586197,994.937378,273.788391,148.892044,991.997131,195.606415,43.5187,967.227661,223.186417,34.086926,972.16687,254.114243,21.163416,973.694458,188.726669,110.392403,968.238647,186.290329,126.214401,935.985596,161.822784,103.023605,941.997681,109.123863,89.061378,936.86377
00730_color_1715720081.267474.png,2997,1715720081.263073,303.969696,95.219215,1156.733276,375.829681,141.917908,1179.914307,384.818634,89.077522,1164.811523,332.8815,68.27076,1113.473145,334.17691,60.087872,1077.575562,325.650421,61.380699,1036.1698,247.722107,70.176842,1118.702271,223.355408,70.920967,1095.253906,218.199844,72.174271,1060.903442,,,,,,,,,,242.915833,107.241493,1063.453857,239.583054,46.762829,1060.730103,307.466583,45.676762,1051.496094,310.195221,105.593391,1057.044067,220.946457,115.72451,856.554504,217.976791,54.422607,853.655273,287.979309,53.804634,846.53894,292.399292,109.629433,851.253967,221.622971,123.122803,987.105469,252.135666,140.881516,993.93335,275.838623,144.563217,990.497009,194.718918,43.27042,965.289246,222.110565,33.577179,970.730347,254.022568,20.856934,972.480408,188.351166,110.215889,966.702087,186.107498,126.353828,934.585632,161.778305,103.14386,939.854675,108.936272,89.723465,934.95459
00731_color_1715720081.300582.png,3001,1715720081.3030732,302.028625,94.65004,1155.616821,373.863342,141.254089,1178.925903,382.875793,88.351349,1163.813965,331.132477,67.195824,1112.467529,331.677277,59.370342,1076.43457,322.999023,62.443386,1035.23584,245.785355,69.369087,1117.425171,221.605453,70.318336,1093.98877,216.600098,71.241211,1059.873169,,,,,,,,,,240.910263,106.334473,1062.326172,237.74826,45.817032,1059.407471,306.434845,42.72348,1051.405151,308.26355,104.934181,1055.916992,218.67981,114.024681,855.373657,215.853317,52.766361,852.770691,285.761475,52.222282,845.480103,290.158752,108.148232,850.058899,221.967865,121.509872,987.067261,254.465515,136.13649,992.529053,278.350494,136.787781,988.478394,192.745438,42.383663,963.752502,220.133484,32.34166,969.188843,252.644211,19.632761,970.844543,186.863266,109.415298,966.118774,184.703308,125.987366,934.106384,160.102585,102.707436,938.779419,107.599915,89.738525,933.335571
00732_color_1715720081.334400.png,3004,1715720081.3330731,300.739441,94.463501,1155.151733,372.662781,141.19368,1178.275391,381.669708,88.176819,1163.303833,329.672821,67.129097,1111.928833,329.654694,59.571674,1075.794434,322.135162,60.443466,1034.860962,244.442902,69.405968,1117.12561,220.069504,69.977638,1094.042725,214.771759,70.843292,1059.734863,,,,,,,,,,239.460312,106.164856,1062.042603,236.144958,46.097759,1059.494263,304.539093,43.00589,1051.236328,306.740997,104.434807,1055.25061,216.488235,113.032524,855.174133,213.571793,52.014,852.74939,283.359131,50.99155,845.290833,287.903992,106.94442,849.615356,220.826279,120.763054,987.062256,253.935303,134.604172,992.10498,277.791412,134.278992,987.846497,190.850357,42.09193,963.81134,218.21701,31.934456,969.303345,250.75972,19.2911,970.953308,185.088547,109.262321,966.003906,183.143967,125.774506,933.797058,158.499008,102.44796,938.3255,106.018539,90.035995,932.694763
00733_color_1715720081.367173.png,3007,1715720081.363073,299.636505,94.792114,1155.046875,371.768005,141.187805,1177.828979,380.536957,88.183395,1162.943481,328.144287,67.010498,1111.903442,327.563202,59.721138,1075.667358,319.914551,60.520508,1034.946533,243.009491,70.096756,1117.517456,218.443344,70.605911,1094.688965,212.931961,71.503159,1060.732666,,,,,,,,,,237.69696,106.410835,1062.343628,234.254761,46.612411,1060.198608,302.667358,42.635059,1051.505371,304.904877,104.554153,1055.055298,213.011276,111.909142,855.590515,209.975479,50.855427,853.582886,279.776733,49.679779,845.645935,284.43866,105.529228,849.433105,218.346695,120.553848,987.501404,251.770523,133.947968,992.191345,275.627869,133.187805,987.557739,188.176804,41.970009,964.328308,215.498932,31.696438,970.068359,248.155029,19.099649,971.903992,182.564102,109.11689,966.092346,180.811569,125.239464,933.647949,156.153687,102.278244,938.263794,103.772324,90.289291,932.348633
00734_color_1715720081.401090.png,3011,1715720081.403073,298.119049,95.577316,1155.300171,370.618744,141.469955,1177.680908,379.025146,88.516922,1162.821045,326.219086,67.456802,1111.922852,324.88736,60.524864,1075.551636,316.909088,61.943798,1035.054565,241.140167,71.268387,1118.264282,216.185944,72.003525,1095.953857,210.406235,72.770096,1061.921997,,,,,,,,,,235.364853,107.35009,1063.006104,231.465271,48.025436,1061.368042,299.695435,43.115334,1052.16626,302.416718,104.839638,1054.76001,207.928894,110.118164,856.565308,204.390701,49.119087,855.592285,274.150269,47.300186,846.586853,279.240295,103.240982,849.550232,214.924911,120.590485,987.971008,248.533661,133.719406,992.319641,272.173981,132.506287,987.519836,183.853653,42.203304,965.459839,211.212097,31.688108,971.598511,243.477631,19.007935,973.80603,178.924377,109.41095,966.557068,177.243225,125.313522,934.043213,152.462479,102.571304,938.824036,100.013481,91.257858,932.515137
00735_color_1715720081.434602.png,3014,1715720081.433073,297.150848,96.235741,1155.358154,369.759033,141.938889,1177.521118,378.127289,88.902618,1162.605347,324.709351,68.003632,1111.997803,322.814697,61.339756,1075.525146,314.866669,61.000618,1035.497925,239.621048,72.446358,1119.134521,214.338272,73.119125,1097.177124,208.074936,73.884727,1063.246582,,,,,,,,,,233.399414,108.263199,1063.833984,229.059189,49.497799,1062.581055,297.115997,44.013386,1052.507812,300.353516,105.250343,1054.850342,203.425125,109.469971,857.761841,199.496964,48.438259,857.210144,269.050995,46.138714,847.415039,274.554688,102.11425,849.921936,211.773392,120.877274,988.737549,245.560013,133.89682,992.72113,269.194763,132.49118,987.677979,180.159241,42.748459,966.918457,207.614258,32.073536,972.951599,239.557297,19.295256,975.403809,175.625412,109.957916,967.542114,173.96286,125.565216,934.753479,149.055984,103.072281,939.71991,96.604446,92.053749,933.086548
00736_color_1715720081.467670.png,3017,1715720081.463073,296.250793,96.927368,1155.607178,369.107391,142.039566,1177.248413,377.271576,89.02874,1162.106812,323.097748,67.975548,1111.93396,320.640167,61.579716,1075.360107,311.672546,61.507729,1035.606934,237.946426,73.404251,1120.35498,212.313995,74.711281,1099.009277,205.1586,75.577049,1065.290283,,,,,,,,,,230.888626,109.229576,1064.776733,226.235321,48.122963,1065.212646,293.94751,44.475571,1053.236328,297.740356,105.756096,1054.993896,198.295609,109.20356,859.138245,194.088531,48.227501,859.085327,263.514526,45.402519,848.4375,269.338226,101.252098,850.423157,208.234879,121.452492,989.661804,242.180298,134.283401,993.46991,265.833527,132.587891,988.068787,175.920746,43.358025,968.444702,203.359329,32.682056,974.600586,235.165359,19.710793,977.021057,171.841415,110.643951,968.675659,170.163223,126.028313,935.755859,145.115997,103.714233,940.990662,92.59848,93.120064,934.072205
00737_color_1715720081.500841.png,3021,1715720081.503073,295.648071,97.728683,1156.146973,368.716309,142.264633,1176.680054,376.493134,89.382774,1161.465698,321.080811,68.778038,1111.978149,317.872681,62.739624,1075.269043,307.126251,61.308224,1036.387695,235.950836,74.959427,1122.751099,209.587494,77.450668,1102.282593,200.824036,77.80114,1069.078369,,,,,,,,,,227.473724,110.651947,1066.800415,222.029984,51.46011,1067.052856,289.553314,44.704834,1054.813843,294.055389,106.356949,1055.720703,190.572525,109.240364,861.796082,185.670624,48.330498,862.448242,254.825378,44.573338,850.39502,261.325714,100.399429,851.807251,202.583374,122.497803,991.453613,236.588089,134.55574,994.845642,260.34552,133.037048,989.362732,169.407074,44.614017,970.824829,196.803741,33.672943,976.985779,228.25386,20.528173,979.972107,166.067825,112.012917,970.481018,164.513962,127.202515,937.463013,139.33075,104.888199,942.540161,86.528854,94.79377,935.392578
00738_color_1715720081.534732.png,3024,1715720081.533073,295.611145,98.213524,1156.485352,368.935486,142.193893,1176.44812,376.477417,89.46859,1160.989014,319.983246,68.92971,1111.949829,316.212189,63.15937,1075.139038,304.102264,61.870358,1036.669189,234.93811,76.469856,1124.606812,208.201797,79.625717,1105.015991,198.368179,79.942627,1072.220825,,,,,,,,,,225.469193,112.064835,1068.484619,219.14183,50.307877,1070.648071,286.428833,45.253307,1055.520874,291.651031,106.703026,1055.767456,183.29512,109.332703,864.677856,177.597321,48.351871,865.902832,246.301193,43.612137,852.092529,253.658478,99.46138,852.813599,197.706894,123.504547,992.79657,231.97467,135.625702,996.134399,255.481964,133.502182,990.339722,163.761673,45.749947,972.79364,191.095978,34.896046,979.271667,222.348953,21.102348,982.477051,161.11264,113.051163,971.75293,159.609909,127.880081,938.609314,134.351517,105.828285,943.81012,81.417656,96.12352,936.463867
00739_color_1715720081.569295.png,3028,1715720081.5730731,297.037384,98.481018,1157.716919,370.980011,140.981918,1176.78064,377.983246,88.698959,1159.549072,318.738342,69.495766,1111.552856,314.216644,64.082848,1074.6073,299.03302,62.108307,1037.734985,234.546478,78.358536,1129.432373,206.800476,81.721725,1112.381836,189.874908,81.619659,1084.126709,,,,,,,,,,219.905151,114.035057,1069.925293,212.667252,54.852402,1071.959839,279.66925,46.259865,1056.911987,285.674561,107.456192,1055.971313,173.810181,108.723709,866.975159,167.242905,47.746029,869.464661,235.60704,41.91275,854.230408,243.774826,97.632759,854.027039,190.315033,124.87014,993.917603,224.836044,136.505432,997.218811,248.221436,134.053497,991.159119,155.245132,47.376396,975.333252,182.384094,36.098427,982.021973,213.281265,22.147179,985.830505,153.505524,114.713043,973.19989,152.301468,129.06279,939.701172,126.613632,107.43512,945.426941,73.548477,98.085815,937.610657
00740_color_1715720081.601172.png,3031,1715720081.6030731,300.766602,98.662125,1161.341064,374.570038,140.765289,1178.263184,381.42337,88.583145,1159.860962,319.999115,69.710342,1113.933228,313.930725,64.808052,1077.122314,298.266632,61.10022,1041.637085,238.465988,78.206436,1138.238403,209.179337,79.024445,1129.174072,183.613831,77.735718,1110.540405,,,,,,,,,,208.670486,114.974571,1069.78064,201.832077,54.496395,1072.786133,269.07547,46.774555,1059.582031,275.144897,108.137459,1058.099365,170.662796,107.798943,865.108521,164.058792,47.161659,867.709534,233.040497,41.003132,855.510254,241.136002,96.868431,855.118347,183.148163,125.257538,994.273865,217.40004,136.646225,997.96344,241.049484,133.965881,992.257202,148.163895,47.844215,975.4198,175.115845,36.380577,982.09137,205.894318,22.245583,986.115234,146.92305,115.182503,973.177673,146.238388,129.358627,939.528137,120.157417,108.084717,945.262329,67.115639,99.158493,937.248718
00741_color_1715720081.634351.png,3034,1715720081.633073,306.463104,98.030823,1167.396118,380.412445,141.222916,1182.459473,387.383972,89.103455,1163.968994,324.293976,69.220467,1119.32373,317.389801,64.409882,1083.19397,303.920929,58.277435,1048.92981,244.523895,77.69519,1147.236816,217.053802,76.842651,1146.13147,187.105148,74.625908,1139.909058,,,,,,,,,,197.212051,115.597313,1068.134644,190.398514,55.182301,1071.230347,258.139526,47.509377,1060.928589,264.034241,108.606422,1059.105835,167.684189,107.181107,862.212219,161.151871,46.461296,864.897461,230.481598,40.479645,855.477722,238.492218,96.295952,855.108093,176.057755,125.327065,993.624878,210.277145,137.131287,998.199097,233.861816,133.756195,992.487793,140.976868,48.08942,974.284363,167.83313,36.295307,981.024414,198.664246,22.059835,984.893188,140.061722,115.333206,972.536011,139.894989,129.492645,938.77948,113.476219,108.740967,944.564514,60.272343,100.172562,936.348328
00742_color_1715720081.667639.png,3037,1715720081.663073,314.380219,97.345024,1175.412964,388.340881,141.86586,1188.005127,395.733765,89.913513,1169.308716,330.527313,69.033447,1126.579468,322.656525,64.114021,1090.98291,309.971924,57.230324,1057.832886,252.678787,76.614319,1158.214966,227.226318,75.57914,1160.974243,197.725311,71.738358,1162.683105,,,,,,,,,,189.231888,116.368835,1065.991455,182.261368,56.031372,1069.269775,249.893967,49.411667,1059.242065,256.068604,109.27343,1057.838257,161.967285,107.227745,859.725159,155.243011,46.547955,862.544617,224.777008,40.286644,853.973022,232.868912,96.110512,853.466125,169.130112,125.903755,991.784241,203.236572,137.247223,995.906677,227.126495,134.061554,990.570557,133.892792,48.632092,972.623718,160.743393,36.922749,979.259949,191.555573,22.4256,983.10321,133.37323,116.100784,970.659973,133.334396,129.922302,936.655579,106.798882,109.533638,942.818176,53.455074,101.28083,934.513367
00743_color_1715720081.701170.png,3041,1715720081.703073,329.264282,96.452484,1188.434204,402.903839,142.765778,1196.043823,410.8013,90.928566,1177.186523,341.903687,68.121346,1138.703491,331.579926,63.624523,1104.227661,317.682434,54.501354,1072.680664,267.109253,74.878181,1176.125488,242.798187,73.119659,1181.416138,214.154602,68.146828,1186.836914,,,,,,,,,,179.410034,117.880981,1062.379517,171.98999,57.434113,1065.839844,239.729492,49.0312,1056.669434,246.425095,109.857414,1054.301147,152.809692,107.856964,856.05896,145.509964,47.266285,859.232727,215.019058,40.452408,850.878967,223.516159,96.085175,850.099854,159.641769,127.145218,987.865112,193.910049,138.507523,992.254761,217.72612,134.864548,986.816589,123.79435,50.272968,969.47583,150.552719,38.220299,976.090759,181.138519,23.503126,979.995239,123.972206,117.45356,966.910278,124.184547,130.989548,932.776306,97.315704,111.028244,939.127258,43.898468,103.247704,930.768066
00744_color_1715720081.734493.png,3044,1715720081.733073,344.451111,96.272133,1198.910156,417.234802,144.025452,1200.402466,425.696838,92.223274,1182.224976,353.601501,66.927185,1149.067139,340.100342,60.997139,1115.937622,323.357788,51.060574,1086.06311,281.308197,73.945511,1191.399902,257.344818,72.175308,1197.984497,229.00679,67.218155,1204.773682,,,,,,,,,,170.372482,118.690239,1059.105591,162.672745,58.461212,1062.739136,230.453766,49.693714,1054.191895,237.442337,110.52771,1051.806274,146.004379,108.63105,852.618103,138.434372,47.980484,855.719849,207.947144,40.734341,848.191101,216.76857,96.443207,847.382263,151.518936,127.97448,984.49054,185.731033,139.166534,989.06488,209.590363,135.561737,983.871338,115.606354,51.146523,965.918152,142.225342,39.024422,972.758423,172.522018,24.246489,976.934448,116.037071,118.337547,963.274231,116.500694,131.969238,928.647461,89.569588,112.02977,935.439697,36.124748,104.502937,927.071289
00745_color_1715720081.767992.png,3047,1715720081.763073,363.091675,96.137115,1207.246704,434.137543,145.422302,1202.272217,443.286621,93.697083,1184.9646,368.701355,64.890198,1158.272827,351.401276,56.893284,1127.110962,330.500916,45.481216,1100.132935,299.264221,73.209808,1204.76123,274.856079,70.952766,1211.990845,246.984528,66.301453,1220.220337,,,,,,,,,,161.368484,119.31308,1055.124146,153.318359,58.998451,1058.736084,221.057251,49.818275,1050.697876,228.36409,110.729797,1048.229736,138.334,109.025299,848.455566,130.395798,48.382313,851.682068,199.890671,41.049667,844.511902,209.030701,96.514381,843.695129,143.055374,128.617188,980.413086,177.378387,139.87413,985.112732,201.16127,135.84613,980.147888,106.811836,52.004414,961.916443,133.307465,39.689804,968.693848,163.389969,24.722296,973.106812,107.61805,119.137878,959.062927,108.379524,132.579407,924.368591,80.773056,113.29985,930.896179,27.698166,105.709328,922.96698
00746_color_1715720081.801491.png,3051,1715720081.8030732,392.402832,95.088852,1212.900269,461.106934,145.748138,1200.408691,470.42041,94.110863,1182.566162,394.485931,61.505569,1165.646606,371.497284,51.507496,1137.604614,345.140289,39.3979,1115.89624,327.391388,72.005943,1215.274902,302.78595,69.941849,1223.207031,274.798279,65.633415,1231.561523,,,,,,,,,,148.594543,121.18383,1048.091309,139.844467,61.142914,1052.486084,207.579163,51.086494,1044.969971,215.623062,111.755028,1041.774536,126.814934,108.581909,841.454102,118.203049,48.260132,845.394043,187.746719,39.827881,838.874146,197.426987,95.184357,837.350281,131.053604,129.784103,973.109741,165.298477,140.526443,977.883118,189.09343,136.392944,973.084473,93.993118,53.428833,955.607117,120.249542,40.918621,962.544434,149.917892,25.568153,967.344971,95.570885,120.602585,951.96106,96.697014,133.223846,916.882507,69.189285,114.399918,923.79364,15.656837,108.03846,915.645996
00747_color_1715720081.834599.png,3054,1715720081.8330731,416.842682,95.251762,1213.16272,483.368927,146.382233,1194.618164,493.082001,94.749588,1177.623169,416.298096,59.716122,1167.530273,389.775574,49.075581,1141.878174,360.308502,36.819176,1123.888916,350.696777,72.776985,1218.589722,325.318909,70.843872,1226.208496,296.870087,66.961838,1233.407959,,,,,,,,,,138.35524,123.264442,1041.812988,128.860794,63.417999,1047.015625,196.535797,52.342556,1040.293213,205.356323,112.863518,1036.081421,118.008446,107.35511,835.141052,108.667122,47.27668,840.000732,178.126343,37.872452,834.196533,188.531326,93.156036,831.887207,121.684135,130.846481,966.656006,156.17659,141.65799,971.618958,179.714279,136.581329,966.978882,83.767548,54.631794,950.093872,109.672707,41.861702,957.228271,138.894257,26.228815,962.510864,86.116371,121.70433,945.597778,87.649353,133.84613,910.079895,59.652813,115.282654,916.884399,6.150163,109.57753,909.296448
00748_color_1715720081.867955.png,3057,1715720081.863073,441.307709,96.568977,1208.966431,505.468903,147.649963,1186.073242,515.941772,95.806267,1169.802246,438.871826,58.834667,1165.502686,409.97229,46.861198,1142.543335,378.447021,34.518154,1128.189575,374.54715,75.12558,1217.932373,348.549652,74.465942,1225.499268,319.348053,71.165161,1231.253174,,,,,,,,,,127.324699,125.233963,1034.630615,117.436584,65.471008,1040.608521,184.940598,53.88755,1034.484253,194.291183,114.235344,1029.448608,108.348381,106.359215,828.027283,98.506271,46.285545,833.669983,167.976273,36.51683,828.490295,178.794647,91.637527,825.420227,111.210678,131.891327,959.353516,145.735428,142.451614,964.288635,169.292557,137.149948,959.848755,72.927689,55.670818,943.56012,98.588989,42.811268,951.122559,127.620758,26.862711,956.680481,75.818359,122.461929,937.816101,77.578651,134.189163,902.382446,49.438057,116.00531,909.47052,-4.23066,110.584297,901.954163
00749_color_1715720081.901317.png,3061,1715720081.903073,473.768158,100.261917,1197.608643,535.271179,151.586914,1169.567627,547.170654,99.78344,1155.449463,469.907898,58.401581,1157.014282,439.341034,47.056778,1135.84436,406.436493,34.584484,1124.690674,406.688019,79.540878,1209.562012,380.031891,79.390129,1216.835693,350.46225,76.452484,1221.763428,,,,,,,,,,113.192009,126.792923,1024.381226,102.795685,67.083542,1031.037964,170.30983,55.145412,1025.483887,180.083282,115.332985,1019.749146,95.274452,105.595871,817.951782,85.086617,45.629322,824.249268,154.436737,35.164261,819.699463,165.643982,90.175049,815.938049,97.672569,132.730789,948.835144,131.912933,142.52774,953.825562,155.77684,137.502777,949.757751,58.941204,56.775692,934.167847,84.296593,43.611576,941.728577,113.017601,27.490253,947.735535,62.213364,123.718925,927.184265,64.403076,134.255356,891.741882,35.614094,117.107689,899.545105,-17.433994,111.850403,891.939148
00750_color_1715720081.934577.png,3064,1715720081.933073,495.96405,104.034935,1185.522705,555.81134,154.842239,1154.938354,568.481873,102.580399,1142.393555,491.389648,61.099922,1146.36438,459.862396,48.822342,1126.651855,425.721802,33.854191,1117.537354,428.545807,83.98465,1198.970825,401.677765,84.471542,1206.26709,371.9841,82.039459,1211.038818,,,,,,,,,,102.084641,126.888435,1016.455994,91.1101,67.507904,1023.362732,158.720108,54.734215,1018.355957,168.98558,114.868958,1012.431885,85.696861,105.089462,810.016541,74.986328,45.301949,816.553284,144.335861,34.307907,812.317017,155.936066,89.211418,808.621643,87.153053,132.986938,940.664734,121.879417,142.651733,946.205322,145.404495,137.088425,942.218628,48.16515,56.876034,926.307434,73.302238,43.676346,933.929321,101.769035,27.493036,940.346558,51.76318,123.904968,919.145996,54.445675,134.081055,883.744141,25.79353,116.858292,890.916077,-27.746527,112.597786,883.886902
00751_color_1715720081.968475.png,3068,1715720081.973073,522.055603,110.989693,1165.117188,580.900696,160.538956,1131.562134,594.467346,108.140465,1121.61145,517.03772,66.291115,1128.085205,484.971741,53.281731,1109.596436,450.959656,40.359947,1101.768555,453.937866,92.249519,1179.298706,426.814911,93.400818,1185.800415,397.022247,91.300995,1189.991333,,,,,,,,,,88.057442,126.151886,1006.21582,76.901817,66.696899,1012.865173,144.546371,53.919941,1008.29126,154.953384,114.11129,1002.609497,73.131615,104.771843,799.517151,62.213882,45.089577,805.758667,131.513412,33.878647,802.201843,143.339676,88.760223,798.638977,73.72261,132.453125,930.431335,108.181892,142.079758,935.732605,131.884827,136.287933,932.255432,34.819523,56.576412,915.748657,59.624962,43.187641,923.290039,87.991028,26.764175,929.67218,38.571823,123.643547,908.584106,41.8652,133.402817,872.905823,12.634728,116.649353,880.389709,-40.820045,112.768616,873.610718
00752_color_1715720082.001355.png,3071,1715720082.003073,538.891907,116.983665,1146.847168,597.713013,164.907913,1111.522949,611.733215,112.452744,1103.954956,533.629395,70.785217,1111.72644,501.69693,55.287319,1094.968628,467.092316,44.64061,1086.389404,470.018341,99.815697,1160.743408,442.468384,101.718079,1166.20105,412.486664,100.152939,1168.973877,,,,,,,,,,77.982933,124.271873,998.732971,66.921417,64.676308,1004.798767,134.487473,52.001423,1000.317322,144.853439,112.231453,995.321716,63.802898,104.916641,791.859924,52.922527,45.214443,797.447021,122.273376,34.161625,793.96106,133.923859,89.089783,791.072998,63.856125,131.353104,923.362305,98.699089,140.855301,928.871277,122.162178,135.237488,925.153809,25.170361,55.639149,907.736572,49.750702,42.150013,915.030823,78.313347,25.611488,921.30426,28.775656,122.606735,901.172241,31.528677,133.198898,865.610657,2.665211,116.428108,873.390747,-50.444569,112.420319,866.492004
