RealSense_frame,Vicon_frame,Vicon_timestamp,RightHand1:Wrist1_X,RightHand1:Wrist1_Y,RightHand1:Wrist1_Z,RightHand1:Wrist2_X,RightHand1:Wrist2_Y,RightHand1:Wrist2_Z,RightHand1:Wrist3_X,RightHand1:Wrist3_Y,RightHand1:Wrist3_Z,RightHand1:Thumb1_X,RightHand1:Thumb1_Y,RightHand1:Thumb1_Z,RightHand1:Thumb2_X,RightHand1:Thumb2_Y,RightHand1:Thumb2_Z,RightHand1:Thumb3_X,RightHand1:Thumb3_Y,RightHand1:Thumb3_Z,RightHand1:IndexFinger1_X,RightHand1:IndexFinger1_Y,RightHand1:IndexFinger1_Z,RightHand1:IndexFinger2_X,RightHand1:IndexFinger2_Y,RightHand1:IndexFinger2_Z,RightHand1:IndexFinger3_X,RightHand1:IndexFinger3_Y,RightHand1:IndexFinger3_Z,Realsense:Camera1_X,Realsense:Camera1_Y,Realsense:Camera1_Z,Realsense:Camera2_X,Realsense:Camera2_Y,Realsense:Camera2_Z,Realsense:Camera3_X,Realsense:Camera3_Y,Realsense:Camera3_Z,LeftHand1:IndexFinger1_X,LeftHand1:IndexFinger1_Y,LeftHand1:IndexFinger1_Z,LeftHand1:IndexFinger2_X,LeftHand1:IndexFinger2_Y,LeftHand1:IndexFinger2_Z,LeftHand1:IndexFinger3_X,LeftHand1:IndexFinger3_Y,LeftHand1:IndexFinger3_Z,LeftHand1:Thumb1_X,LeftHand1:Thumb1_Y,LeftHand1:Thumb1_Z,LeftHand1:Thumb2_X,LeftHand1:Thumb2_Y,LeftHand1:Thumb2_Z,LeftHand1:Thumb3_X,LeftHand1:Thumb3_Y,LeftHand1:Thumb3_Z,LeftHand1:Wrist1_X,LeftHand1:Wrist1_Y,LeftHand1:Wrist1_Z,LeftHand1:Wrist2_X,LeftHand1:Wrist2_Y,LeftHand1:Wrist2_Z,LeftHand1:Wrist3_X,LeftHand1:Wrist3_Y,LeftHand1:Wrist3_Z,LeftHand1:Wrist4_X,LeftHand1:Wrist4_Y,LeftHand1:Wrist4_Z,Cup:Corner1_X,Cup:Corner1_Y,Cup:Corner1_Z,Cup:Corner2_X,Cup:Corner2_Y,Cup:Corner2_Z,Cup:Corner3_X,Cup:Corner3_Y,Cup:Corner3_Z,Cup:Corner4_X,Cup:Corner4_Y,Cup:Corner4_Z,Cup:Corner5_X,Cup:Corner5_Y,Cup:Corner5_Z,Cup:Corner6_X,Cup:Corner6_Y,Cup:Corner6_Z,Cup:Corner7_X,Cup:Corner7_Y,Cup:Corner7_Z,Cup:Corner8_X,Cup:Corner8_Y,Cup:Corner8_Z,CerealBox:Corner1_X,CerealBox:Corner1_Y,CerealBox:Corner1_Z,CerealBox:Corner2_X,CerealBox:Corner2_Y,CerealBox:Corner2_Z,CerealBox:Corner3_X,CerealBox:Corner3_Y,CerealBox:Corner3_Z,CerealBox:Corner4_X,CerealBox:Corner4_Y,CerealBox:Corner4_Z,CerealBox:Corner5_X,CerealBox:Corner5_Y,CerealBox:Corner5_Z,CerealBox:Corner6_X,CerealBox:Corner6_Y,CerealBox:Corner6_Z,CerealBox:Corner7_X,CerealBox:Corner7_Y,CerealBox:Corner7_Z,CerealBox:Corner8_X,CerealBox:Corner8_Y,CerealBox:Corner8_Z
00312_color_1715716112.476286.png,2784,1715716112.479092,644.777283,245.331375,783.674622,707.97644,278.924469,755.006958,715.581604,227.545593,774.074768,651.324158,189.064316,781.462402,621.514587,163.904572,781.037354,587.769104,151.56395,786.077332,573.577698,227.897995,795.884583,544.288452,226.684235,792.119812,515.807678,222.112625,783.374817,305.150787,947.64386,1497.042847,251.403564,938.821655,1512.189819,200.727509,953.575684,1491.607788,20.666851,-237.408142,817.653687,54.582695,-238.694748,812.636475,75.829758,-244.604431,807.082275,-34.217609,-300.290558,808.768372,-4.426032,-311.483337,810.452698,26.192944,-321.463196,812.421143,-26.858599,-236.261307,806.602783,-34.720238,-223.748474,772.754639,-55.866467,-238.683456,782.713623,-94.846329,-229.202423,792.766602,107.94191,-342.706085,829.395386,108.876442,-283.173462,829.434448,166.813293,-291.871674,831.13324,155.932907,-348.267242,829.525024,108.591431,-269.073883,733.580627,177.364563,-285.805634,734.639709,160.97522,-351.814728,733.652466,97.412964,-342.341339,733.542114,,,,,,,,,,,,,,,,,,,,,,,,
00313_color_1715716112.509901.png,2787,1715716112.5090919,644.997986,245.848068,783.96228,708.321716,278.939728,754.697266,715.893616,227.930847,774.449097,651.503296,189.513855,782.123901,621.655029,164.356262,781.830811,587.908752,152.174271,786.903625,573.766113,228.642868,796.323486,544.566772,227.326355,792.531494,516.021912,222.745422,783.862854,305.157928,947.663025,1497.060059,251.404495,938.838196,1512.203979,200.723328,953.611633,1491.609131,21.38942,-240.411896,818.073669,55.256023,-241.443604,813.503418,76.391556,-247.031387,807.303772,-32.428093,-303.969299,807.338745,-2.699504,-315.027863,808.555725,27.84231,-324.989349,810.255188,-26.401735,-239.807373,807.140259,-34.044231,-226.703079,773.380432,-54.962105,-242.090179,782.786621,-93.962997,-233.539719,792.480652,107.950493,-342.712708,829.414429,108.970207,-282.937927,829.585022,166.820831,-291.871277,831.139771,155.94371,-348.263428,829.546082,108.606018,-269.082275,733.591125,177.384506,-285.81488,734.637024,160.996811,-351.81369,733.652466,97.436584,-342.303833,733.539246,,,,,,,,,,,,,,,,,,,,,,,,
00314_color_1715716112.544015.png,2790,1715716112.5390918,645.247803,246.168274,784.156616,708.61377,279.303223,754.972107,716.08374,228.039062,774.5271,651.833374,189.744125,782.662659,621.913635,164.689514,782.566589,588.233093,152.448486,787.714539,574.0047,228.988235,796.61731,544.803467,227.603653,792.775879,516.29126,223.007538,784.128723,305.161652,947.647766,1497.048462,251.407349,938.827698,1512.202026,200.720459,953.608337,1491.618164,21.501657,-244.221527,818.922852,55.483456,-245.242081,814.18158,76.513771,-251.405441,808.063782,-31.442329,-307.933075,805.500671,-1.86536,-318.911133,806.307678,28.404697,-329.225067,807.802856,-26.485899,-243.946045,807.826294,-33.743099,-229.402618,774.613342,-54.671204,-244.836273,783.492493,-93.783707,-237.786835,791.970764,107.961868,-342.69986,829.427673,108.967117,-282.939789,829.588074,166.808456,-291.872345,831.149475,155.945206,-348.258362,829.54071,108.598885,-269.072296,733.5896,177.383209,-285.817749,734.646179,160.986755,-351.816315,733.658691,97.451469,-342.367737,733.551636,,,,,,,,,,,,,,,,,,,,,,,,
00315_color_1715716112.577667.png,2794,1715716112.5790918,645.484497,246.129517,784.335571,708.636414,279.087006,754.667847,716.538452,228.240524,774.870544,652.132202,189.694519,783.07074,622.325989,164.640823,783.091492,588.684631,152.303802,788.307068,574.318787,228.833145,796.829895,545.086304,227.447937,793.009949,516.602173,222.744751,784.433838,305.159241,947.645813,1497.052246,251.411438,938.826233,1512.198364,200.716278,953.596313,1491.61792,21.610233,-247.382172,818.252075,55.491436,-249.015961,812.912598,76.047501,-256.26535,806.952759,-29.931845,-311.9758,803.205139,-0.389506,-322.356384,803.715149,29.911547,-332.25528,805.082825,-26.790266,-248.039444,807.213684,-33.899055,-232.803299,774.233826,-54.697582,-248.958038,782.310303,-93.564743,-243.118454,790.74884,107.955948,-342.697998,829.41449,108.974678,-283.017975,829.501465,166.816223,-291.880829,831.145935,155.940445,-348.261932,829.547852,108.600388,-269.069458,733.595581,177.378525,-285.8367,734.629456,160.985886,-351.819,733.662598,97.452141,-342.348022,733.549438,,,,,,,,,,,,,,,,,,,,,,,,
00316_color_1715716112.611236.png,2797,1715716112.6090918,645.460327,245.922638,784.511597,708.612854,279.204681,755.164917,716.629517,228.198959,775.103271,652.186951,189.51355,783.276123,622.466553,164.334808,783.249268,588.840576,151.955444,788.366577,574.335815,228.468475,796.871582,545.105713,227.134659,793.023865,516.605103,222.287003,784.425659,305.17334,947.657104,1497.05896,251.404465,938.831299,1512.20166,200.721848,953.598877,1491.622925,22.258953,-249.712082,816.522583,55.943329,-252.125473,810.260254,76.375923,-259.533142,804.098633,-28.714104,-314.679901,801.16095,0.785454,-324.824127,801.53833,31.078074,-334.393036,802.883423,-26.637102,-250.817276,806.059326,-33.57349,-235.348801,773.242493,-54.557297,-251.881927,781.144775,-93.551811,-246.872314,789.629517,107.952209,-342.707581,829.401062,108.983536,-283.019196,829.465271,166.804077,-291.882965,831.143799,155.921097,-348.260956,829.534729,108.598602,-269.083588,733.584717,177.374161,-285.82608,734.626465,160.974136,-351.817719,733.668823,97.430412,-342.336487,733.538513,,,,,,,,,,,,,,,,,,,,,,,,
00317_color_1715716112.644849.png,2801,1715716112.6490917,645.183411,245.746246,785.047302,708.545898,279.285248,755.939819,716.66156,228.318741,775.908875,652.22937,189.393692,783.908325,622.6203,163.973938,783.793762,589.035034,151.327759,788.737854,574.121399,227.929962,797.124634,544.952087,226.50798,793.182495,516.452881,221.592743,784.541504,305.159119,947.646057,1497.049194,251.409622,938.818298,1512.188721,200.721375,953.595337,1491.613037,23.111233,-253.403397,816.199036,56.477654,-257.07193,809.080078,76.62738,-265.098724,802.804321,-26.948298,-318.527496,798.459595,2.592716,-328.207031,798.820679,32.851601,-337.09436,800.432251,-26.375204,-254.881226,805.724915,-32.885239,-238.340179,773.548584,-54.146225,-255.467407,780.416443,-93.168755,-251.97348,788.48468,107.960716,-342.749084,829.352478,108.947777,-282.991089,829.498169,166.803452,-291.897522,831.131775,155.926361,-348.27829,829.531433,108.595528,-269.094025,733.581299,177.376373,-285.841095,734.633362,160.977646,-351.830139,733.66687,97.418282,-342.338684,733.541443,,,,,,,,,,,,,,,,,,,,,,,,
00318_color_1715716112.678165.png,2804,1715716112.6790917,645.041931,245.743439,785.828918,708.335022,279.469849,756.754822,716.633728,228.516571,776.820312,652.303833,189.397736,785.099487,622.912842,163.818008,784.90387,589.358032,151.108932,789.86731,574.01947,227.716797,797.866272,544.845642,226.079285,793.92041,516.42627,221.019272,785.289001,305.164276,947.663452,1497.055908,251.401657,938.82373,1512.185791,200.709976,953.606995,1491.616821,23.878183,-255.274948,817.317078,57.226555,-259.627289,810.161621,77.003059,-268.41333,803.442444,-25.28816,-320.557465,798.161255,4.370062,-329.592285,798.859558,34.804249,-338.115753,800.75415,-26.000616,-257.032532,806.665344,-32.227325,-239.756165,774.790771,-53.394077,-258.051819,780.76355,-92.512924,-255.199463,788.672363,107.957558,-342.749542,829.352112,109.020599,-283.115814,829.430664,166.804169,-291.891266,831.143494,155.922119,-348.286224,829.541382,108.588234,-269.101776,733.577148,177.37587,-285.846313,734.640503,160.981628,-351.829865,733.667053,97.446732,-342.339844,733.577942,,,,,,,,,,,,,,,,,,,,,,,,
00319_color_1715716112.711802.png,2807,1715716112.709092,644.740723,245.735809,786.885376,708.098328,279.637695,757.846191,716.548584,228.788162,778.090698,652.345093,189.36908,786.37146,623.070496,163.730972,786.360718,589.577026,150.825699,791.357361,573.891113,227.434845,798.839233,544.651001,225.765701,794.941162,516.249878,220.445557,786.276367,305.159882,947.652527,1497.053589,251.40506,938.82373,1512.197388,200.709442,953.599365,1491.597656,25.813696,-256.712646,818.13916,58.816792,-262.487976,809.929077,78.321915,-271.709717,803.218262,-23.183956,-321.868744,798.936646,6.411346,-330.575012,800.0354,36.959354,-338.331879,802.492004,-24.505337,-258.432922,807.896545,-30.682783,-241.017944,776.374023,-52.296333,-259.618195,781.910156,-91.493919,-257.60434,789.418274,107.967834,-342.75058,829.332764,109.01149,-283.122467,829.459656,166.798798,-291.882324,831.141602,155.919968,-348.271881,829.526672,108.59256,-269.09021,733.573364,177.370331,-285.850647,734.615173,160.995514,-351.812561,733.669922,97.448288,-342.321472,733.542114,,,,,,,,,,,,,,,,,,,,,,,,
00320_color_1715716112.745255.png,2811,1715716112.7490919,644.083862,245.607071,788.577454,707.436829,279.313843,759.134888,716.245667,228.946625,780.046875,652.121399,189.364563,788.633972,623.041077,163.399231,788.56073,589.664307,150.296173,793.592773,573.369324,226.92926,800.496582,544.205505,224.969711,796.544495,515.79248,219.463089,787.836487,305.157135,947.654602,1497.052246,251.403687,938.825012,1512.193481,200.715469,953.613953,1491.621582,29.328316,-258.652161,817.915039,62.173943,-264.835022,809.3797,80.998459,-274.891968,801.433289,-19.677633,-323.616089,798.356262,9.958078,-331.926208,799.407959,40.564281,-339.245972,802.009155,-21.664179,-260.278839,808.442932,-28.060844,-242.153717,777.33429,-49.953857,-261.409729,782.361145,-89.568512,-260.380157,789.607666,108.033684,-342.088837,829.947815,108.985565,-283.029175,829.430908,166.801239,-291.884613,831.145203,155.929276,-348.279785,829.529663,108.578224,-269.098816,733.57782,177.364288,-285.829681,734.630371,160.995789,-351.809143,733.672607,97.441284,-342.303741,733.556458,,,,,,,,,,,,,,,,,,,,,,,,
00321_color_1715716112.778929.png,2814,1715716112.7790918,643.381409,245.387253,790.040955,706.743225,279.471283,760.77356,715.701477,228.903564,781.442871,651.856262,189.110519,790.243469,622.871521,162.910858,790.298889,589.508423,149.609314,795.276794,572.799255,226.361084,801.851135,543.632202,224.155136,797.864014,515.335571,218.540726,789.262695,305.156067,947.636902,1497.040894,251.405685,938.822937,1512.191406,200.741394,953.573059,1491.595337,31.874962,-259.38031,816.938843,64.354012,-266.420227,807.496948,82.775764,-276.286407,799.585876,-16.971714,-324.023407,797.166504,12.863267,-332.104431,797.970215,43.642876,-338.655457,800.329834,-19.720125,-260.764069,808.183044,-26.207067,-242.262894,777.578796,-48.145824,-262.366882,781.936157,-88.192535,-261.731201,789.316345,107.965813,-342.667999,829.430176,108.939865,-283.005188,829.497986,166.820801,-291.904236,831.12616,155.934769,-348.284332,829.524231,108.587563,-269.080963,733.589966,177.374542,-285.849915,734.634155,160.983643,-351.831238,733.651733,97.456749,-342.321747,733.504517,,,,,,,,,,,,,,,,,,,,,,,,
00322_color_1715716112.812455.png,2817,1715716112.8090918,642.589172,244.997589,791.688232,705.964783,279.05423,762.087341,715.24176,228.893631,783.238953,651.388611,188.608948,791.904541,622.512146,162.491684,792.190674,589.204468,149.024155,797.165344,572.131042,225.637985,803.517029,543.021179,223.383118,799.569641,514.732544,217.618713,791.080933,305.144897,947.629456,1497.030396,251.417404,938.830811,1512.199951,200.751678,953.61084,1491.619873,33.763935,-259.406952,816.199158,65.786301,-267.114136,806.059875,83.941322,-276.567719,798.203735,-14.715531,-323.782135,796.037903,15.396029,-331.19281,796.740479,46.398952,-337.138519,798.969604,-18.268223,-260.505554,808.043396,-24.923958,-241.403809,777.921387,-46.99902,-262.129608,781.724548,-87.121063,-262.553284,788.897827,107.936188,-342.712952,829.442993,108.929329,-283.019531,829.501343,166.800613,-291.908234,831.12561,155.936615,-348.301575,829.515747,108.588058,-269.109985,733.575928,177.379105,-285.845459,734.631531,160.981979,-351.84845,733.632263,97.438789,-342.360443,733.509399,,,,,,,,,,,,,,,,,,,,,,,,
00323_color_1715716112.846020.png,2821,1715716112.8490918,641.492798,244.44162,793.890442,704.755859,278.487946,763.930786,714.285828,228.485794,785.235962,650.531433,188.049881,794.328064,621.844177,161.790787,794.700012,588.692932,148.112442,799.746033,571.266968,224.766418,805.979858,542.235291,222.414886,802.148926,513.842957,216.395004,793.738403,305.14801,947.631775,1497.028198,251.401489,938.82074,1512.192993,200.744431,953.597595,1491.615845,35.507908,-260.078278,816.880127,67.249474,-268.970032,805.940002,85.01239,-278.72583,797.48407,-12.532,-323.096588,794.790955,17.600325,-330.43576,795.623901,47.845791,-336.298431,797.812134,-17.161634,-260.221527,808.863586,-23.672266,-239.856094,779.61377,-45.885471,-261.840393,781.693726,-86.144371,-262.980316,788.343872,108.031181,-342.433685,829.617249,108.952263,-282.99054,829.505615,166.845642,-291.894012,831.10376,155.965881,-348.287415,829.519226,108.592735,-269.090576,733.56958,177.379898,-285.837158,734.610474,160.978668,-351.817657,733.631958,97.423164,-342.366394,733.546448,,,,,,,,,,,,,,,,,,,,,,,,
00324_color_1715716112.879463.png,2824,1715716112.8790917,640.701538,243.8452,795.512939,703.66748,278.206207,765.530151,713.507324,227.96228,786.494934,649.882141,187.460938,796.012024,621.305664,161.063553,796.443848,588.17334,147.423889,801.691956,570.564209,223.958038,807.797729,541.414551,221.368576,803.973267,513.187134,215.458405,795.753418,305.145477,947.638977,1497.036255,251.407272,938.822632,1512.199951,200.734924,953.596313,1491.620972,36.497456,-261.529968,818.159241,67.669228,-271.363403,806.642029,85.345314,-280.61441,798.241943,-11.662172,-323.297058,794.645386,18.478842,-330.583496,795.67627,48.765938,-336.138336,798.103943,-16.711546,-260.665009,810.192261,-22.782293,-239.595795,781.696838,-45.178577,-262.237122,782.614075,-85.692993,-263.349335,788.595825,108.071098,-342.442322,829.620667,108.993431,-282.99292,829.517334,166.86615,-291.876312,831.109253,155.977478,-348.271393,829.519348,108.586983,-269.110199,733.567871,177.377197,-285.847992,734.613525,160.982056,-351.807495,733.639343,97.441406,-342.327789,733.55011,,,,,,,,,,,,,,,,,,,,,,,,
00325_color_1715716112.912573.png,2827,1715716112.9090917,639.868103,242.94838,796.978394,702.876099,277.423126,766.643799,712.823425,227.363556,787.761353,649.255127,186.58548,797.268494,620.653259,160.198624,797.816467,587.551147,146.367386,803.182068,569.788452,222.90712,809.526001,540.725952,220.313293,805.833557,512.402466,214.296738,797.628296,305.157074,947.649475,1497.060059,251.397217,938.815247,1512.197632,200.707932,953.602295,1491.626953,36.979416,-263.217987,819.659302,67.699997,-273.664703,807.658203,85.644287,-282.981323,798.533508,-11.232486,-323.842987,795.059265,19.022266,-330.962036,796.426636,49.319546,-336.460907,799.098267,-16.593044,-261.222687,812.10791,-22.143839,-238.78566,784.545959,-44.917194,-262.31308,783.74115,-85.535942,-264.074005,789.182068,108.065948,-342.420532,829.638062,108.971626,-283.026794,829.589783,166.85878,-291.880005,831.129944,155.976364,-348.267548,829.543518,108.596733,-269.097046,733.595215,177.384476,-285.834808,734.63562,161.00798,-351.799316,733.657776,97.444717,-342.311646,733.579773,,,,,,,,,,,,,,,,,,,,,,,,
00326_color_1715716112.946364.png,2831,1715716112.949092,638.719055,241.848633,798.772034,701.525452,276.365814,768.173889,711.692322,226.373108,789.213501,648.25531,185.574951,799.124756,619.764038,159.005798,799.608643,586.701172,145.043793,804.961487,568.71283,221.528625,811.550781,539.664307,218.836029,807.844116,511.322968,212.721069,799.667175,305.1409,947.630615,1497.041992,251.403366,938.826599,1512.200806,200.720078,953.605713,1491.598755,37.323109,-264.392181,821.459473,67.582977,-275.036499,808.608582,86.071693,-283.614197,798.947815,-10.466229,-323.995514,794.96637,19.908613,-330.699646,796.248718,50.01181,-336.356506,798.902466,-16.48702,-261.852203,814.188843,-21.937309,-237.848038,787.906738,-44.375885,-262.551605,784.825989,-85.378799,-264.628876,789.65332,108.008286,-342.728607,829.371948,108.975533,-283.040222,829.547485,166.841156,-291.891876,831.127197,155.960663,-348.273834,829.535034,108.587364,-269.101471,733.575195,177.379486,-285.831238,734.640015,160.985809,-351.806854,733.652466,97.426483,-342.319702,733.54895,,,,,,,,,,,,,,,,,,,,,,,,
00327_color_1715716112.983083.png,2834,1715716112.979092,637.700745,240.757568,799.846985,700.460999,275.511139,769.120178,710.753357,225.510117,790.156372,647.36499,184.640274,800.237915,618.958252,157.888824,800.820618,585.967896,143.986877,806.2276,567.753845,220.237762,812.674805,538.678345,217.442612,808.974426,510.398865,211.18042,800.713135,305.154724,947.653687,1497.051514,251.407776,938.832703,1512.198608,200.710068,953.610718,1491.613403,38.036972,-263.901031,821.954102,67.638077,-275.770142,808.920532,87.161964,-282.513458,798.295593,-9.649918,-323.14505,794.855896,20.58305,-329.56015,795.829224,50.317905,-335.784393,798.072449,-16.168013,-261.509766,815.421814,-21.5035,-236.623016,789.57782,-43.907246,-261.618866,785.627991,-85.143318,-264.075165,789.9198,108.020569,-342.41748,829.638794,108.973389,-283.018646,829.487549,166.825836,-291.898682,831.117798,155.946198,-348.264648,829.52478,108.597023,-269.113739,733.578247,177.365891,-285.835907,734.632812,160.982544,-351.813049,733.658081,97.425812,-342.339539,733.55603,,,,,,,,,,,,,,,,,,,,,,,,
00328_color_1715716113.017338.png,2838,1715716113.0190918,636.31427,239.033081,800.980591,698.77417,274.142883,770.335999,709.388,223.945587,791.014221,646.196045,182.860519,801.253906,617.943787,155.996231,801.781433,584.898376,141.886536,807.273804,566.445862,218.047073,813.697754,537.336548,215.06749,809.970276,509.09787,208.647369,801.588196,305.150024,947.658691,1497.054932,251.406342,938.835754,1512.199951,200.711548,953.620056,1491.608887,38.383354,-264.231689,823.446411,67.36364,-276.510193,809.608643,87.754333,-281.245087,798.584229,-9.341416,-322.947998,794.609863,20.929665,-329.194,795.707458,50.916035,-335.487854,797.488037,-16.073378,-261.733185,817.376526,-21.158983,-235.579956,791.583557,-43.726547,-260.115845,786.254822,-85.266655,-263.833435,790.434082,108.03257,-342.658936,829.412476,109.027222,-283.011078,829.453369,166.856201,-291.873016,831.123108,155.969757,-348.25943,829.527527,108.597252,-269.069458,733.597107,177.376572,-285.836151,734.629822,160.992371,-351.807037,733.666443,97.427025,-342.281433,733.549866,,,,,,,,,,,,,,,,,,,,,,,,
00329_color_1715716113.051709.png,2841,1715716113.0490918,635.192322,237.349869,801.62854,697.388855,272.798492,770.812378,708.295166,222.599854,791.517944,645.316589,181.233017,801.841919,617.145508,154.241333,802.437195,584.223145,140.003113,807.993286,565.454224,215.996735,814.425354,536.388855,212.986786,810.729004,508.148834,206.501099,802.412537,305.153076,947.659424,1497.052612,251.400833,938.828003,1512.188599,200.692139,953.618225,1491.601196,38.596241,-265.475586,824.423218,67.380562,-277.96994,810.515076,88.158089,-281.054535,798.895508,-9.378408,-323.658875,794.269165,21.035809,-329.954437,795.254395,51.602585,-335.855957,796.808533,-15.997822,-263.075104,818.668091,-21.127125,-236.498795,794.164368,-43.576839,-261.005737,787.755493,-85.585373,-264.397156,791.051453,108.026459,-342.385071,829.682068,109.017822,-283.032623,829.442932,166.826431,-291.885193,831.132263,155.951065,-348.254883,829.548157,108.587189,-269.095642,733.586792,177.374146,-285.821991,734.649231,160.985855,-351.808167,733.670654,97.419266,-342.340454,733.593933,,,,,,,,,,,,,,,,,,,,,,,,
00330_color_1715716113.087577.png,2845,1715716113.0890918,633.492798,234.679214,802.286499,695.311462,270.580933,771.444824,706.56134,220.429123,792.056458,644.075989,178.5755,802.467102,615.950256,151.395264,803.13623,583.139954,136.938477,808.732117,563.879578,212.880783,815.301086,534.828735,209.613876,811.629578,506.658264,202.771072,803.353638,305.154053,947.652954,1497.04834,251.399902,938.824219,1512.199097,200.700729,953.612427,1491.635132,40.692383,-265.97757,824.739136,69.191338,-278.801727,809.756592,89.500679,-281.293732,797.417908,-8.571645,-324.490112,794.414429,21.976509,-331.41275,795.02771,53.98098,-336.826904,795.794189,-13.960953,-264.240997,820.420776,-19.582323,-236.99382,796.361145,-42.32547,-261.513855,789.793823,-85.713844,-265.179657,792.579895,108.049683,-342.450806,829.625916,109.045204,-283.02417,829.456055,166.864471,-291.873077,831.125549,155.981003,-348.265991,829.529419,108.595688,-269.106049,733.577759,177.388107,-285.820526,734.631958,160.994614,-351.807587,733.670288,97.444252,-342.345795,733.595886,,,,,,,,,,,,,,,,,,,,,,,,
00331_color_1715716113.120768.png,2848,1715716113.1190917,631.978516,232.274567,802.784485,693.709045,268.286774,771.44519,705.210938,218.531494,792.330933,642.781921,176.25116,802.851685,614.892639,148.94072,803.559875,582.253418,134.318146,809.189087,562.57074,210.000015,815.9505,533.542603,206.558807,812.271484,505.3591,199.632187,804.005005,305.157959,947.65802,1497.056152,251.394272,938.828308,1512.205566,200.705887,953.605164,1491.641479,41.981007,-266.138763,825.689392,70.200439,-278.138184,809.699219,90.07251,-281.196106,796.924561,-7.787391,-323.733765,794.749634,22.8265,-331.467682,795.617188,55.971695,-336.455505,796.055237,-12.599053,-264.340576,822.188293,-18.437973,-237.195908,798.425842,-41.56926,-261.371826,791.369995,-85.255768,-265.263519,793.807434,108.139458,-342.27948,829.647827,109.409538,-282.845245,829.478271,167.156265,-292.001617,831.126221,156.019135,-348.32666,829.540955,108.943031,-268.988586,733.569885,177.666351,-285.973663,734.64502,160.97998,-351.895264,733.669312,97.463394,-342.136322,733.634583,,,,,,,,,,,,,,,,,,,,,,,,
00332_color_1715716113.156425.png,2852,1715716113.1590917,629.743896,228.799698,803.467529,691.071167,265.373627,771.939636,702.970032,215.69545,792.879333,641.079407,172.826767,803.490173,613.392273,145.369644,804.210205,580.719666,130.491089,809.894836,560.530884,205.838806,816.770569,531.557312,202.018356,813.003601,503.474487,194.735825,804.696594,305.15863,947.661926,1497.064209,251.399872,938.820068,1512.192627,200.700333,953.623718,1491.627808,43.701012,-266.820496,827.251038,71.502296,-278.044922,810.507446,90.791328,-281.857422,797.151428,-5.921459,-323.687744,794.357178,24.435951,-331.995117,794.937134,58.975903,-336.234406,795.195862,-11.28018,-266.274384,824.232727,-17.076845,-237.852097,801.587158,-40.21666,-262.097382,793.941895,-84.592155,-265.963562,795.184937,108.243935,-341.731171,829.673218,110.322769,-282.417084,829.481384,167.936935,-292.305756,831.104858,156.037903,-348.495178,829.537903,109.988457,-268.416962,733.668213,178.475723,-286.458313,734.620667,160.93808,-352.082855,733.671753,97.529686,-341.447327,733.549866,,,,,,,,,,,,,,,,,,,,,,,,
00333_color_1715716113.193360.png,2855,1715716113.189092,627.909302,225.863037,804.113281,688.825256,263.111511,772.700562,701.245544,213.326324,793.289856,639.566589,169.917236,804.072632,612.012451,142.358963,804.720581,579.464539,127.361969,810.549255,558.826843,202.494934,817.489563,529.94458,198.244858,813.486267,501.95993,190.910019,805.157166,305.15863,947.652954,1497.057861,251.400085,938.833008,1512.204224,200.698608,953.612061,1491.624512,44.881062,-266.585724,827.861816,72.347458,-277.624054,810.736328,91.199196,-282.002472,796.944336,-4.616967,-323.334961,794.251404,25.740959,-331.751953,794.67218,60.955074,-335.344696,794.905762,-10.182353,-266.534576,825.171875,-15.620533,-237.524811,803.037537,-39.352623,-261.956482,795.110352,-83.810516,-265.883301,795.802734,108.182442,-341.311066,829.585815,111.016281,-281.993256,829.429138,168.516296,-292.507782,831.118835,155.964279,-348.563904,829.545288,110.893166,-267.887177,733.743896,179.110031,-286.807831,734.652832,160.844391,-352.183411,733.662415,97.516869,-340.681458,733.49646,,,,,,,,,,,,,,,,,,,,,,,,
00334_color_1715716113.226704.png,2859,1715716113.229092,625.469788,221.771667,805.25354,685.909851,259.388702,773.480103,698.924927,209.80484,794.210327,637.589783,165.818954,805.00824,610.137634,137.93074,805.643799,577.627075,122.766739,811.481812,556.578308,197.369965,818.567688,527.745667,192.898651,814.438782,499.925262,185.056854,805.903015,305.162781,947.656311,1497.05542,251.402557,938.819153,1512.200073,200.709091,953.600098,1491.612793,46.595387,-263.956665,827.893433,74.057434,-274.019348,809.749023,92.326134,-279.152374,795.375732,-2.64647,-321.47818,794.831177,27.645954,-329.323639,794.950867,63.566715,-332.302612,795.358704,-8.064328,-264.172638,826.189148,-14.222148,-236.003494,803.945129,-38.050468,-260.574249,795.951599,-82.703178,-264.728485,796.486938,107.77774,-339.917847,829.530762,112.510788,-280.562622,829.479492,169.669006,-292.918304,831.116028,155.417542,-348.512634,829.526367,112.790627,-266.438171,733.804382,180.473495,-287.425049,734.638916,160.193741,-352.308563,733.646057,97.203911,-338.977081,733.554932,,,,,,,,,,,,,,,,,,,,,,,,
